idx,label,location.lat,location.long
0,0,63.94261,300.24762
0,0,61.940407,299.71185
0,0,59.2344,298.40686
0,0,57.77744,297.14383
0,0,54.911762,295.6321
0,0,52.595734,292.53394
0,0,51.133553,291.5373
0,0,50.684113,289.65808
0,0,52.13128,290.60007
0,0,54.029793,290.23163
0,0,54.63291,294.1797
0,0,55.17771,293.66083
0,0,55.295155,293.0494
0,0,55.554485,293.57578
0,0,53.951763,293.79678
0,0,54.05523,297.01447
0,0,53.29486,297.66995
0,0,52.653587,297.9969
0,0,52.098732,300.01953
0,0,51.377937,302.81937
0,0,51.14313,304.71417
0,0,51.139404,304.51633
0,0,50.63662,303.78635
0,0,51.03863,303.64914
0,0,52.30977,304.16904
0,0,54.423973,304.38226
0,0,54.94171,303.12384
0,0,56.22798,300.82532
0,0,56.092613,298.96115
0,0,55.05065,298.62515
0,0,54.42365,295.7217
0,0,55.747833,295.63055
0,0,55.898083,295.9816
0,0,55.844982,295.7693
0,0,56.915672,297.02344
0,0,58.564644,300.22733
0,0,58.43553,302.75433
0,0,58.63557,302.2251
0,0,57.404327,301.82513
0,0,57.03899,300.81885
0,0,57.219402,300.14117
0,0,58.211624,301.8409
0,0,55.187084,302.5384
0,0,53.49732,301.76584
0,0,52.73774,303.39322
0,0,54.037865,303.00867
0,0,53.045933,301.65555
0,0,54.52626,299.62875
0,0,56.734474,297.98654
0,0,59.97309,295.97305
0,0,61.55006,295.5253
0,0,63.6912,294.5245
0,0,64.000534,294.26373
0,0,66.56964,293.54013
0,0,66.999855,294.48114
0,0,68.06434,290.4779
0,0,68.12714,288.71255
0,0,70.61772,287.28772
0,0,72.64733,285.9227
0,0,74.083786,283.70804
0,0,74.84857,283.28107
0,0,78.33417,282.5945
0,0,80.13876,282.7403
0,0,80.81777,282.7982
0,0,79.55769,284.10413
0,0,79.07848,282.73083
0,0,78.64059,282.74243
0,0,78.5417,282.938
0,0,78.56791,284.06158
0,0,77.215706,284.2223
0,0,77.96515,284.5892
0,0,79.867035,283.13895
0,0,79.62155,280.3063
0,0,78.86454,279.13388
0,0,78.71078,277.9262
0,0,79.01737,275.53973
0,0,78.47349,275.86197
0,0,79.18722,277.86594
0,0,79.86362,279.166
0,0,77.859406,278.5313
0,0,79.12271,278.18835
0,0,79.80452,277.38257
0,0,79.42945,275.839
0,0,79.58827,274.13544
0,0,80.96313,270.88934
0,0,84.108765,268.7093
0,0,86.554,267.82712
0,0,90.1624,266.3658
0,0,92.56995,262.49783
0,0,93.16326,260.19003
0,0,94.22598,261.36224
0,0,94.544395,261.07593
0,0,94.12868,261.49533
0,0,94.29179,260.70822
0,0,97.1809,259.77536
0,0,98.96869,257.97336
0,0,100.74844,254.15947
0,0,102.55865,249.09016
0,0,104.46081,246.0173
0,0,103.496086,244.70685
0,0,102.02917,246.95123
0,0,101.35766,245.5656
0,0,102.00176,245.89151
0,0,102.46812,247.51602
0,0,102.45125,248.04768
0,0,99.953156,247.55325
0,0,97.75617,248.32544
0,0,94.50611,250.03737
0,0,93.79569,254.38853
0,0,92.42994,256.9875
0,0,91.84097,259.20135
0,0,91.48051,259.0955
0,0,93.056274,257.36157
0,0,94.008934,255.99365
0,0,93.389046,255.35526
0,0,91.98531,254.29228
0,0,92.92833,254.98929
0,0,92.62795,255.7812
0,0,94.66233,258.37735
0,0,96.62837,259.29333
0,0,98.047386,260.8638
0,0,98.935814,262.19083
0,0,99.69545,262.57028
0,0,101.11827,265.454
0,0,101.994736,268.58902
0,0,102.879005,269.9843
0,0,106.51291,269.6831
0,0,107.70534,267.809
0,0,108.538704,268.31772
0,0,110.196945,267.24686
0,0,110.41182,266.6378
0,0,111.76364,266.38474
0,0,112.01136,266.60965
0,0,113.13564,266.79202
0,0,115.20662,265.2019
0,0,115.92295,263.46103
0,0,118.27188,260.27853
0,0,119.43259,257.99072
0,0,121.38444,259.38806
0,0,121.19625,259.13654
0,0,121.20311,260.3031
0,0,121.20787,263.17596
0,0,121.79551,267.3705
0,0,123.108765,269.73303
0,0,123.53129,270.74545
0,0,122.07275,271.78458
0,0,122.012,271.77472
0,0,121.37368,270.81433
0,0,121.48624,270.12903
0,0,117.90158,268.09564
0,0,115.590515,267.51498
0,0,114.75453,268.91714
0,0,115.29646,271.9806
0,0,115.68621,272.4752
0,0,115.48876,271.03012
0,0,113.367,270.87827
0,0,113.34437,270.3988
0,0,111.58472,269.51495
0,0,109.4436,269.29654
0,0,107.05862,269.0291
0,0,104.91134,268.37912
0,0,104.91175,266.7294
0,0,103.45355,268.19882
0,0,103.501114,268.4111
0,0,104.88407,268.1148
0,0,104.817505,267.87488
0,0,106.38962,267.5875
0,0,106.81907,267.3121
0,0,109.95175,266.12125
0,0,111.37916,263.92578
0,0,112.48269,260.46146
0,0,114.254684,255.5307
0,0,113.89242,256.52512
0,0,113.31851,255.60086
0,0,112.682014,255.09845
0,0,111.31781,252.9845
0,0,109.67648,249.68527
0,0,109.70838,248.34045
0,0,111.385216,245.94154
0,0,110.91292,243.6493
0,0,111.97496,240.28401
0,0,113.31404,238.75952
0,0,112.965195,240.74661
0,0,111.6115,240.78415
0,0,110.12634,242.40431
0,0,108.048485,241.21942
0,0,105.06204,239.97208
0,0,105.067,241.43935
0,0,102.816216,241.51059
0,0,101.412315,241.29158
0,0,99.72122,242.1008
0,0,98.97652,244.95728
0,0,98.47774,245.85307
0,0,97.25679,246.34831
0,0,96.26296,244.80101
0,0,96.50765,242.86603
0,0,96.991714,242.409
0,0,98.15475,242.34929
0,0,97.58126,243.5912
0,0,97.90033,245.14352
0,0,97.30186,246.35448
0,0,96.148964,248.08377
0,0,94.98978,248.23369
0,0,92.92031,247.56378
0,0,90.68139,246.49948
0,0,91.40378,245.71791
0,0,91.44482,244.18529
0,0,89.420654,242.56711
0,0,89.51101,241.656
0,0,89.0168,238.15123
0,0,87.28673,237.17784
0,0,84.9262,235.82167
0,0,84.3726,233.93872
0,0,82.16434,233.46759
0,0,81.21494,234.6611
0,0,81.88894,235.43134
0,0,81.2207,234.86623
0,0,80.417564,233.59003
0,0,80.43106,233.34886
0,0,79.7316,232.35524
0,0,76.65617,233.55356
0,0,75.39155,232.85246
0,0,74.73965,231.18013
0,0,72.587715,232.58075
0,0,72.51586,233.75073
0,0,70.93554,235.50743
0,0,69.71228,234.91147
0,0,70.1554,234.46278
0,0,69.83713,233.95064
0,0,69.6618,231.67876
0,0,69.589836,229.75764
0,0,69.310036,228.54451
0,0,68.515884,226.1306
0,0,66.889015,222.38144
0,0,64.76321,219.70207
0,0,64.90457,218.62434
0,0,64.9054,218.75063
0,0,64.878105,218.08536
0,0,65.32611,216.73335
0,0,63.127815,215.62871
0,0,62.570427,216.07297
0,0,59.4248,215.68921
0,0,55.98348,216.97302
0,0,52.30488,213.56554
0,0,50.16272,212.99448
0,0,51.737263,211.16089
0,0,47.669888,211.59819
0,0,45.749844,210.05434
0,0,44.681866,211.01984
0,0,40.066948,209.77989
0,0,40.64773,210.89394
0,0,41.73629,209.93442
0,0,41.600502,210.34839
0,0,44.29824,207.22736
0,0,46.21435,206.99994
0,0,48.712902,206.05182
0,0,48.04755,207.81926
0,0,48.07136,204.63203
0,0,46.48775,203.77698
0,0,45.313084,202.18417
0,0,45.230854,199.46361
0,0,46.924557,195.22525
0,0,51.077682,189.07912
1,1,-154.54543,237.41786
1,1,-150.25052,234.28145
1,1,-146.99133,233.12943
1,1,-144.49805,233.39423
1,1,-142.5009,234.50829
1,1,-140.73012,235.90404
1,1,-139.22313,235.42532
1,1,-135.93108,235.91446
1,1,-132.26447,234.68837
1,1,-129.27292,234.3714
1,1,-128.16762,231.07246
1,1,-128.24925,229.19447
1,1,-127.00943,228.02708
1,1,-125.54712,227.4434
1,1,-127.87557,226.412
1,1,-128.6469,226.4671
1,1,-129.69792,224.31801
1,1,-128.74,225.98344
1,1,-126.567764,225.26039
1,1,-123.85093,227.28238
1,1,-122.476265,230.32027
1,1,-117.962906,235.32104
1,1,-111.51313,239.27687
1,1,-106.79542,241.37268
1,1,-104.75264,238.77515
1,1,-101.806625,239.63402
1,1,-103.17808,240.50476
1,1,-103.11239,241.81746
1,1,-105.23755,241.9401
1,1,-105.56387,244.22792
1,1,-106.55821,247.6325
1,1,-104.93526,251.67819
1,1,-101.05738,253.37833
1,1,-97.23912,249.25208
1,1,-92.33534,243.26146
1,1,-88.750084,242.24904
1,1,-86.56058,240.03058
1,1,-84.9756,237.34848
1,1,-84.84555,236.70006
1,1,-82.53124,236.13553
1,1,-83.31264,237.7008
1,1,-80.59746,237.48428
1,1,-78.976456,235.81573
1,1,-76.63323,231.10709
1,1,-73.58105,228.32411
1,1,-71.02635,229.37274
1,1,-67.09224,231.15132
1,1,-66.61644,234.16997
1,1,-63.066696,240.01447
1,1,-60.97707,245.6242
1,1,-58.47409,251.0638
1,1,-53.413086,252.44081
1,1,-51.426575,253.63495
1,1,-49.763466,255.08646
1,1,-47.78368,257.5998
1,1,-46.35243,260.91248
1,1,-46.677414,264.9568
1,1,-48.86018,268.45776
1,1,-48.608654,273.912
1,1,-48.7469,278.36993
1,1,-47.52152,282.4499
1,1,-45.46189,284.1038
1,1,-44.223698,284.55225
1,1,-43.26336,284.4972
1,1,-42.05482,283.99802
1,1,-40.375996,284.45688
1,1,-39.19868,285.12976
1,1,-37.10933,284.4378
1,1,-34.967827,282.23627
1,1,-31.799625,282.68744
1,1,-30.346336,282.62115
1,1,-27.448578,282.18265
1,1,-26.326305,283.4825
1,1,-24.58935,280.80646
1,1,-24.624804,280.8914
1,1,-22.651566,285.54477
1,1,-21.028334,289.35123
1,1,-20.20318,291.7009
1,1,-18.931168,293.5209
1,1,-18.133045,296.62082
1,1,-17.476238,298.97153
1,1,-16.629639,298.95575
1,1,-14.44579,298.83237
1,1,-11.672718,297.75397
1,1,-8.859042,298.9036
1,1,-5.7149878,301.04697
1,1,-3.208379,304.1355
1,1,0.3335144,307.92102
1,1,4.7206073,310.41437
1,1,7.523399,311.97687
1,1,9.289076,313.55737
1,1,11.661104,313.265
1,1,14.418033,312.60016
1,1,16.159735,314.6648
1,1,17.757051,316.9524
1,1,17.917091,317.44827
1,1,18.877584,321.57422
1,1,20.984608,324.94067
1,1,21.440475,327.91833
1,1,20.986683,332.15485
1,1,20.441816,335.98056
1,1,20.341482,337.57712
1,1,21.385496,337.1847
1,1,22.917767,337.90952
1,1,24.62296,337.55878
1,1,25.035257,335.82214
1,1,27.711424,335.5638
1,1,30.240541,335.23523
1,1,32.695797,333.0648
1,1,32.853775,332.29404
1,1,34.339993,333.3031
1,1,36.27501,332.17667
1,1,39.731144,332.48743
1,1,44.553516,334.66476
1,1,45.39419,336.0208
1,1,45.306026,337.6556
1,1,46.52347,339.16187
1,1,46.48042,341.25656
1,1,46.69425,338.73886
1,1,45.774437,339.78418
1,1,46.242256,337.8466
1,1,48.481052,337.82864
1,1,50.091858,339.45862
1,1,52.46378,343.355
1,1,53.894463,345.23703
1,1,57.732063,347.3423
1,1,57.938324,348.04675
1,1,58.707684,348.86005
1,1,61.016964,347.86874
1,1,63.26577,347.8959
1,1,66.69589,343.9488
1,1,70.21126,347.19562
1,1,72.796776,347.8719
1,1,76.26387,349.75952
1,1,80.582504,351.35263
1,1,83.83156,355.5848
1,1,84.36835,353.60568
1,1,84.497986,356.64188
1,1,82.50909,355.07086
1,1,80.642525,354.49344
1,1,79.52771,352.2752
1,1,74.8645,349.64603
1,1,73.10687,345.03473
1,1,72.486,343.4635
1,1,70.24709,341.49487
1,1,71.66376,342.6021
1,1,73.79348,341.05444
1,1,74.21271,346.32343
1,1,74.891785,344.42105
1,1,77.308464,344.39102
1,1,77.3829,344.57883
1,1,76.00429,343.99524
1,1,78.420555,347.65192
1,1,76.33886,348.08328
1,1,74.33252,348.89487
1,1,76.75436,352.0834
1,1,76.70645,353.78525
1,1,77.23877,355.6979
1,1,77.44344,355.24225
1,1,77.762505,354.3303
1,1,78.34478,354.2887
1,1,80.39216,354.53268
1,1,81.07157,355.69382
1,1,79.548805,352.9842
1,1,79.718796,350.10037
1,1,81.05281,347.72617
1,1,79.01464,347.03772
1,1,79.03181,344.27475
1,1,79.37139,345.68
1,1,79.76905,345.01212
1,1,80.93963,345.71356
1,1,80.6088,346.27716
1,1,80.95974,349.27414
1,1,80.13176,349.73938
1,1,79.5007,346.78775
1,1,77.75964,346.4344
1,1,77.35334,345.95734
1,1,77.87699,345.2467
1,1,78.12272,348.34033
1,1,75.74962,348.6601
1,1,72.52733,348.82407
1,1,69.76715,348.7421
1,1,70.75889,346.99167
1,1,69.032196,344.04636
1,1,72.45634,340.19644
1,1,75.86376,338.35333
1,1,81.845535,334.9988
1,1,84.45447,334.96088
1,1,88.33794,335.46158
1,1,89.32302,335.39368
1,1,90.376274,334.31845
1,1,90.35993,336.17203
1,1,91.15099,332.69803
1,1,91.10421,330.61203
1,1,93.857796,327.9068
1,1,96.65975,325.6703
1,1,97.32805,321.75372
1,1,98.16414,321.92313
1,1,101.950775,322.006
1,1,103.34415,322.40546
1,1,104.37626,325.20068
1,1,104.950485,328.79236
1,1,106.22675,328.5257
1,1,107.50627,329.47623
1,1,106.80581,327.56702
1,1,107.36321,328.3533
1,1,105.08952,326.61597
1,1,105.11675,326.01483
1,1,106.31325,322.94067
1,1,105.74094,317.986
1,1,103.9931,317.57645
1,1,104.21486,314.81302
1,1,105.78039,311.4983
1,1,105.69869,312.3055
1,1,106.76685,315.21912
1,1,106.97475,318.74628
1,1,105.48241,318.2102
1,1,107.67032,318.7291
1,1,109.2018,317.70663
1,1,107.834946,315.9693
1,1,106.09662,314.89026
1,1,107.601456,310.31146
1,1,110.94254,306.69943
1,1,112.25825,306.50946
1,1,116.83254,306.2138
1,1,119.06714,302.44254
1,1,120.977905,299.35062
1,1,124.4763,300.49692
1,1,127.05598,299.57016
1,1,128.0542,301.13464
1,1,129.1781,300.17828
1,1,133.11151,297.7726
1,1,135.39798,294.84125
1,1,137.4226,291.06616
1,1,139.43056,285.5798
1,1,140.82043,283.50653
1,1,139.00513,282.2289
1,1,138.65622,285.54456
1,1,138.99828,285.5718
1,1,139.81952,286.21622
1,1,139.3416,286.80817
1,1,139.55367,286.04288
1,1,136.92274,283.4722
1,1,133.39969,283.54996
1,1,128.70859,283.6466
1,1,126.66817,288.23013
1,1,124.88601,290.45676
1,1,125.47729,293.17188
1,1,125.80333,293.6939
1,1,128.73923,291.37915
1,1,131.02829,288.80527
1,1,131.70793,289.46375
1,1,131.16917,287.98956
1,1,133.91786,288.56894
1,1,134.89507,289.3031
1,1,136.8843,292.72357
1,1,139.34175,294.19278
1,1,142.18494,294.9059
1,1,143.63057,296.132
1,1,143.56326,295.41217
1,1,144.4321,296.294
1,1,144.24113,300.46942
1,1,145.4186,301.2563
1,1,151.13535,299.81577
1,1,152.65125,299.14682
1,1,155.08276,300.48822
1,1,158.10635,301.41138
1,1,160.45224,303.6659
1,1,162.49422,303.61807
1,1,162.37532,303.78366
1,1,164.06422,304.04004
1,1,166.47939,302.5482
1,1,166.2942,298.79382
1,1,169.80891,292.3337
1,1,169.50368,289.2197
1,1,173.49179,290.32193
1,1,173.63196,290.11838
1,1,175.13309,291.6567
1,1,176.26076,293.1748
1,1,178.60866,299.27145
1,1,181.70091,303.7083
1,1,183.44496,305.9234
1,1,181.96059,308.09625
1,1,182.18222,309.03156
1,1,180.61694,308.28427
1,1,181.94159,305.97644
1,1,178.42046,302.4528
1,1,176.1776,302.0246
1,1,176.35268,303.748
1,1,177.52364,308.49158
1,1,178.14404,310.47922
1,1,180.05885,310.46127
1,1,178.49825,311.76462
1,1,178.99014,311.27567
1,1,176.04729,309.06415
1,1,173.02495,307.6023
1,1,170.04271,308.90106
1,1,166.54912,311.3926
1,1,166.49393,309.9687
1,1,164.92609,314.09378
1,1,163.82198,317.33905
1,1,165.95168,318.5085
1,1,165.92857,318.42764
1,1,167.47952,317.55826
1,1,167.23175,316.90158
1,1,171.59468,313.80707
1,1,173.52055,311.51068
1,1,175.7427,308.3805
1,1,178.70055,302.73636
1,1,177.4276,304.8229
1,1,175.95857,304.82492
1,1,174.96146,305.7265
1,1,173.9858,305.17767
1,1,170.25705,302.781
1,1,170.99733,301.40433
1,1,173.0284,297.61508
1,1,172.39717,295.5929
1,1,175.58609,291.8641
1,1,177.44719,289.28433
1,1,177.21881,289.56293
1,1,177.58588,289.32578
1,1,175.4589,292.0461
1,1,172.52975,292.0985
1,1,168.10725,292.03958
1,1,167.49606,296.0463
1,1,164.70502,297.52878
1,1,163.25136,298.6143
1,1,162.38045,298.99194
1,1,162.89722,302.3187
1,1,163.2942,301.80276
1,1,163.05275,301.92764
1,1,162.69469,299.21896
1,1,164.60959,297.7293
1,1,165.69621,297.36093
1,1,167.66154,298.9702
1,1,167.97783,300.7652
1,1,167.95529,301.40875
1,1,166.01138,302.12088
1,1,164.52565,305.00333
1,1,160.20097,304.4503
1,1,157.70938,304.65982
1,1,154.90413,304.32956
1,1,155.79315,304.83255
1,1,154.53854,303.08743
1,1,152.98055,302.38455
1,1,153.90819,301.87775
1,1,153.23668,296.39822
1,1,149.577,295.1172
1,1,146.75356,292.97614
1,1,144.36342,290.7999
1,1,142.58661,289.1647
1,1,140.23346,289.62186
1,1,140.25967,289.87708
1,1,139.50674,288.36493
1,1,140.25777,288.0581
1,1,143.5791,287.3919
1,1,143.80392,286.92633
1,1,141.21228,289.52127
1,1,140.84204,289.47415
1,1,139.05171,288.49695
1,1,135.61693,288.8248
1,1,132.04123,289.50732
1,1,127.349846,291.6227
1,1,123.22516,289.27603
1,1,123.89021,288.90396
1,1,124.65078,287.02847
1,1,124.61262,284.6212
1,1,125.99868,284.07486
1,1,125.3746,284.88306
1,1,124.808426,284.01373
1,1,124.48177,280.586
1,1,121.828835,278.02188
1,1,121.563896,279.13864
1,1,120.63353,279.53754
1,1,122.22751,279.05585
1,1,122.78116,276.15543
1,1,119.63074,273.60648
1,1,117.177795,273.35666
1,1,111.67002,273.04626
1,1,107.85839,273.92108
1,1,105.2699,269.73038
1,1,102.02001,269.3264
1,1,103.17571,270.4738
1,1,99.10679,272.63416
1,1,97.78156,271.88046
1,1,95.66679,273.09143
1,1,90.42577,270.38318
1,1,89.56271,271.03088
1,1,91.389885,270.90067
1,1,92.43851,272.58362
1,1,96.541275,270.99982
1,1,97.74187,272.00156
1,1,99.83036,270.81668
1,1,98.887215,272.18396
1,1,96.76475,268.635
1,1,92.59115,265.6295
1,1,89.415276,262.14008
1,1,88.56103,258.3419
1,1,91.352295,254.40997
1,1,99.11298,250.5194
2,2,-149.4976,241.82025
2,2,-150.97015,242.59157
2,2,-150.52887,242.91411
2,2,-148.44093,243.02777
2,2,-144.97356,243.17252
2,2,-140.39389,243.58826
2,2,-134.1511,245.8197
2,2,-127.606155,249.2848
2,2,-123.014305,248.94899
2,2,-117.986595,250.426
2,2,-115.29645,254.38489
2,2,-111.95782,257.72473
2,2,-109.30239,261.1877
2,2,-108.19194,263.6623
2,2,-103.986885,266.61545
2,2,-99.72813,269.73407
2,2,-93.30203,274.92798
2,2,-85.997246,278.97626
2,2,-81.39581,281.17664
2,2,-77.77004,283.47995
2,2,-73.015526,285.82666
2,2,-67.4563,287.72876
2,2,-63.801197,288.25317
2,2,-62.110077,291.0541
2,2,-58.1325,295.53857
2,2,-55.52827,300.8346
2,2,-54.920067,304.3408
2,2,-52.291416,306.14154
2,2,-51.007576,306.26163
2,2,-48.189808,303.24362
2,2,-42.95799,302.4985
2,2,-40.74576,299.36533
2,2,-37.089367,294.49
2,2,-33.57131,292.0103
2,2,-30.457388,292.6248
2,2,-28.610857,294.12265
2,2,-26.07834,296.98926
2,2,-25.11568,300.7816
2,2,-23.87998,305.61212
2,2,-23.14757,307.50983
2,2,-22.111755,310.58508
2,2,-21.094759,310.62854
2,2,-17.248068,307.04297
2,2,-14.140405,304.13364
2,2,-10.905488,302.87152
2,2,-6.804456,301.5326
2,2,-2.309824,301.59076
2,2,-1.1749324,300.76468
2,2,0.6803498,301.15036
2,2,1.5506631,300.24115
2,2,3.2496564,300.05035
2,2,4.786406,299.71103
2,2,4.5504327,299.58868
2,2,5.2826524,300.11038
2,2,6.4303236,301.6526
2,2,6.4479585,303.2545
2,2,6.3505077,303.80414
2,2,9.74381,304.94272
2,2,12.535377,305.52423
2,2,16.675798,304.77213
2,2,19.208763,305.06543
2,2,23.173744,304.75055
2,2,27.688269,307.42807
2,2,31.789467,308.774
2,2,36.439453,308.36322
2,2,39.67823,308.0959
2,2,43.474545,309.5089
2,2,47.8571,309.86377
2,2,52.77422,307.80142
2,2,57.990814,304.013
2,2,61.955185,302.01276
2,2,69.58895,299.6388
2,2,73.89135,299.31436
2,2,74.826904,297.7003
2,2,78.8279,294.57443
2,2,81.8667,295.86636
2,2,84.95545,298.6535
2,2,84.95153,299.53867
2,2,88.16823,299.7262
2,2,90.98442,298.50876
2,2,93.67125,297.9618
2,2,98.33372,296.435
2,2,100.6666,294.26273
2,2,102.12336,291.63705
2,2,104.93734,289.75616
2,2,108.82097,290.15207
2,2,113.14096,290.09705
2,2,115.696014,289.58307
2,2,118.36255,288.35446
2,2,124.87046,287.35632
2,2,128.41518,286.21634
2,2,134.13611,283.323
2,2,140.63673,281.7449
2,2,141.31267,281.12354
2,2,143.20837,282.05573
2,2,145.76764,281.1965
2,2,146.11513,278.83026
2,2,145.64609,277.36542
2,2,145.27052,274.6085
2,2,148.55417,272.48383
2,2,149.33669,270.26276
2,2,153.13531,267.158
2,2,159.49498,265.249
2,2,161.11134,264.07666
2,2,166.62738,264.48676
2,2,173.36609,263.70294
2,2,175.11848,262.81274
2,2,178.55576,265.2194
2,2,179.10153,265.4957
2,2,179.68782,263.47388
2,2,179.1322,263.33084
2,2,178.08197,259.56326
2,2,177.13562,256.31445
2,2,176.35323,256.71576
2,2,177.52972,255.5244
2,2,179.20885,256.66006
2,2,175.3328,257.8644
2,2,175.89285,260.64053
2,2,174.29214,262.82117
2,2,173.54573,260.96347
2,2,172.83478,262.02655
2,2,172.78096,260.29642
2,2,174.91222,258.18384
2,2,178.78839,257.7244
2,2,181.92133,254.88177
2,2,182.0374,254.07507
2,2,182.21205,253.41992
2,2,185.3705,254.52277
2,2,185.2664,255.19702
2,2,186.03416,252.51189
2,2,184.95886,254.13678
2,2,181.97359,254.53496
2,2,180.62497,254.44485
2,2,177.36353,251.603
2,2,175.64876,250.08676
2,2,172.43295,246.28746
2,2,174.38148,244.20798
2,2,176.58452,241.648
2,2,179.79086,236.62158
2,2,180.84113,232.37215
2,2,180.35704,231.29735
2,2,179.21764,230.83842
2,2,178.22452,229.4738
2,2,177.25221,226.65723
2,2,177.38756,224.74603
2,2,176.84703,222.42886
2,2,178.32181,223.82602
2,2,177.91858,222.49565
2,2,177.83594,218.03133
2,2,176.34637,215.6158
2,2,177.74657,215.03246
2,2,176.79558,215.33582
2,2,177.67505,211.35034
2,2,180.2647,209.66006
2,2,182.70573,207.66338
2,2,186.53233,206.40343
2,2,189.84212,206.4733
2,2,194.76749,204.48601
2,2,198.97894,200.50577
2,2,203.88885,199.8471
2,2,208.37112,200.09793
2,2,209.27812,198.90302
2,2,210.94397,198.01237
2,2,210.94176,197.0167
2,2,210.73183,194.38138
2,2,211.45627,192.53181
2,2,211.11523,192.19243
2,2,212.46371,192.44722
2,2,211.93628,190.2851
2,2,211.88408,188.43336
2,2,211.61339,186.05289
2,2,209.49754,182.60994
2,2,206.8436,179.55669
2,2,205.1986,175.24286
2,2,205.499,168.20007
2,2,207.41643,163.47397
2,2,209.52406,159.54579
2,2,212.68167,153.75078
2,2,218.62079,146.7476
2,2,223.36226,142.80447
2,2,225.17126,139.25902
2,2,226.29266,134.56259
2,2,225.75644,132.14192
