idx,label,location.lat,location.long
0,0,116.8875,142.1997
0,0,112.0308,135.70534
0,0,113.74993,138.52873
0,0,116.566154,142.83165
0,0,116.95009,147.52153
0,0,114.18918,156.89131
0,0,115.95475,163.65001
0,0,117.3636,173.56828
0,0,121.23191,173.41777
0,0,126.15244,174.94852
0,0,128.67209,174.99635
0,0,125.76987,171.05383
0,0,124.51147,178.94077
0,0,122.86158,164.86494
0,0,116.12416,145.51953
0,0,110.33445,137.11745
0,0,106.53346,136.98589
0,0,102.17847,116.562935
0,0,104.121086,104.92179
0,0,99.38186,102.42777
0,0,99.09281,107.557724
0,0,96.5893,123.68979
0,0,93.710045,141.81087
0,0,95.07574,135.21815
0,0,96.18529,142.38834
0,0,103.99934,160.05148
0,0,108.769295,163.53537
0,0,111.749886,149.99861
0,0,120.241234,153.3333
0,0,122.16275,157.90915
0,0,127.72933,174.73718
0,0,118.76943,174.5928
0,0,118.141754,167.16138
0,0,115.9006,169.3679
0,0,112.552635,154.61325
0,0,115.13718,148.23584
0,0,111.95053,138.30835
0,0,111.068985,141.70984
0,0,116.70796,148.15192
0,0,119.04569,157.95004
0,0,122.46416,172.51775
0,0,114.61786,182.83578
0,0,118.943405,182.62099
0,0,118.53558,166.41095
0,0,127.25052,140.44534
0,0,120.6383,131.75998
0,0,110.53034,129.91153
0,0,102.891,130.2787
0,0,101.07979,131.3336
0,0,106.8969,135.446
0,0,113.85915,146.27296
0,0,113.748215,166.2944
0,0,121.59103,166.4043
0,0,126.939354,158.22353
0,0,142.63162,163.88568
0,0,126.19637,170.8284
0,0,120.676476,181.45462
0,0,114.21581,186.60251
0,0,115.33766,185.16411
0,0,124.77329,181.95099
0,0,127.77878,179.88057
0,0,120.480865,178.20682
0,0,121.68213,175.61877
0,0,123.96866,173.92598
0,0,131.48917,175.51501
0,0,124.087776,185.47966
0,0,127.7841,179.15794
0,0,139.41376,177.24168
0,0,147.1832,169.73471
0,0,153.01793,169.25246
0,0,151.7931,171.45149
0,0,146.61552,167.64168
0,0,150.52089,166.22737
0,0,149.01575,164.24463
0,0,147.23825,167.69862
0,0,148.26418,171.34438
0,0,154.81737,165.18782
0,0,157.22134,171.0297
0,0,151.41565,175.78563
0,0,144.76685,183.46767
0,0,144.20558,190.01198
0,0,147.66272,192.07849
0,0,158.07578,196.14693
0,0,156.91739,198.3203
0,0,155.51431,198.82498
0,0,158.27179,201.11319
0,0,159.34038,202.55391
0,0,154.57085,207.27393
0,0,148.8628,202.018
0,0,150.14372,191.23557
0,0,148.99352,187.07327
0,0,151.01381,183.47859
0,0,159.54967,178.74997
0,0,157.90776,173.66893
0,0,159.26668,175.65572
0,0,167.36655,181.62935
0,0,162.18321,182.89394
0,0,160.71642,195.80713
0,0,151.39923,192.23462
0,0,146.59074,193.23491
0,0,139.0865,197.07326
0,0,139.5177,191.09157
0,0,143.22603,185.55261
0,0,147.80179,182.30023
0,0,158.14795,189.35582
0,0,162.95271,193.78165
0,0,163.52765,198.15208
0,0,159.3594,207.31131
0,0,156.35106,211.07861
0,0,144.93443,217.52734
0,0,134.11392,217.05162
0,0,129.86124,213.40533
0,0,130.3578,213.26683
0,0,134.27705,211.76419
0,0,139.97055,212.38458
0,0,145.944,207.02081
0,0,158.89763,205.47585
0,0,163.28592,203.01006
0,0,168.26682,206.48885
0,0,161.7076,198.67358
0,0,159.1322,197.74747
0,0,163.66579,212.05394
0,0,172.96101,200.69592
0,0,175.97049,186.88152
0,0,168.80202,178.12514
0,0,166.11739,167.39342
0,0,160.36682,165.75351
0,0,150.89267,168.39763
0,0,145.75623,178.38997
0,0,146.9482,184.6086
0,0,151.03038,199.03969
0,0,155.1364,221.95094
0,0,167.15994,208.85687
0,0,174.53136,201.03671
0,0,171.56271,196.15761
0,0,177.07883,190.5877
0,0,176.58635,190.49532
0,0,175.89656,193.47623
0,0,177.12123,198.3069
0,0,177.79301,203.22778
0,0,178.9252,209.0361
0,0,189.19525,214.8135
0,0,174.16635,211.02477
0,0,160.09734,210.42351
0,0,152.03282,211.0196
0,0,161.77536,213.38438
0,0,148.76114,209.33481
0,0,122.87835,204.5837
0,0,111.14456,200.3307
0,0,106.684235,200.11652
0,0,118.70578,198.90312
0,0,136.92632,196.0153
0,0,131.44318,199.45717
0,0,147.73528,204.03307
0,0,174.40894,206.088
0,0,200.93126,208.75244
0,0,196.41405,199.56444
0,0,185.05577,196.6851
0,0,188.66269,189.54945
0,0,185.95177,189.25732
0,0,183.34215,185.89455
0,0,181.02176,185.14742
0,0,178.32182,189.05519
0,0,175.30476,187.08157
0,0,171.41893,185.92479
0,0,171.01021,188.96834
0,0,174.47934,184.41902
0,0,173.56268,190.15851
0,0,168.71518,186.9437
0,0,166.32747,190.17017
0,0,163.75935,197.55104
0,0,162.99548,189.81006
0,0,160.62726,186.5944
0,0,159.42831,175.08858
0,0,158.49313,172.62335
0,0,161.322,169.9039
0,0,168.63503,169.81888
0,0,170.14522,174.49028
0,0,169.30289,176.33356
0,0,173.41885,182.06691
0,0,173.77686,193.38223
0,0,172.25906,189.83199
0,0,171.8729,190.41296
0,0,173.5096,185.90765
0,0,173.5565,187.8248
0,0,172.466,183.81412
0,0,174.04741,184.3117
0,0,172.00629,187.44379
0,0,166.28024,178.68472
0,0,165.27232,176.69409
0,0,157.52748,177.8912
0,0,157.98022,181.70045
0,0,155.61758,178.98863
0,0,156.37573,183.81265
0,0,163.21346,186.48836
0,0,166.76816,187.0501
0,0,164.55093,177.89117
0,0,159.93007,166.70274
0,0,156.32492,156.81487
0,0,155.5391,150.93875
0,0,159.37619,151.78563
0,0,169.63983,162.06673
1,1,-140.39282,197.83592
1,1,-135.39555,191.0246
1,1,-127.91591,188.69604
1,1,-119.014725,189.7912
1,1,-109.752846,193.25099
1,1,-101.19112,198.01634
1,1,-96.974785,206.1861
1,1,-98.12379,203.39746
1,1,-94.438416,206.56499
1,1,-93.6732,203.15231
1,1,-94.202255,199.72153
1,1,-94.117386,202.23134
1,1,-90.54926,204.65945
1,1,-94.11287,207.42384
1,1,-87.363106,203.55328
1,1,-83.4064,203.53609
1,1,-86.85031,205.40323
1,1,-90.07897,202.36879
1,1,-90.33915,209.66306
1,1,-88.72838,203.38928
1,1,-87.77307,198.8886
1,1,-81.452774,198.3552
1,1,-77.31812,198.51868
1,1,-74.736916,200.10999
1,1,-70.09674,200.04912
1,1,-64.19216,205.45697
1,1,-64.4417,207.62703
1,1,-63.93279,213.63608
1,1,-61.42523,225.41782
1,1,-57.91156,210.99716
1,1,-59.736515,194.85358
1,1,-59.077934,187.35716
1,1,-60.382618,177.53716
1,1,-60.677094,173.0666
1,1,-56.26249,166.49266
1,1,-54.113533,168.11761
1,1,-53.456497,168.7424
1,1,-48.94237,180.2642
1,1,-43.979733,192.1773
1,1,-39.68041,190.86299
1,1,-42.07531,191.22527
1,1,-38.189777,200.44583
1,1,-37.265408,204.72008
1,1,-36.96366,210.13197
1,1,-37.376114,206.03587
1,1,-36.565754,211.51794
1,1,-38.123966,211.59491
1,1,-35.88232,210.34915
1,1,-35.166363,204.95737
1,1,-32.086906,200.8149
1,1,-29.658798,198.61894
1,1,-23.183924,201.16635
1,1,-21.03699,206.53984
1,1,-20.03539,207.76836
1,1,-19.641209,220.20494
1,1,-21.177822,217.07834
1,1,-21.603167,215.2639
1,1,-20.687527,207.00673
1,1,-19.608637,199.60403
1,1,-15.847787,198.08826
1,1,-14.557111,203.45079
1,1,-14.892248,201.26068
1,1,-12.744982,203.2482
1,1,-13.606006,208.00641
1,1,-14.03526,213.77939
1,1,-15.597893,210.82214
1,1,-11.536434,207.43875
1,1,-8.414367,195.84279
1,1,-2.966443,193.60283
1,1,0.44760665,198.39053
1,1,-0.6602775,203.88556
1,1,2.253611,196.84734
1,1,7.8320336,204.34062
1,1,7.921701,201.51692
1,1,9.449897,197.5943
1,1,11.251249,203.93083
1,1,12.7891035,196.97101
1,1,12.035573,196.45082
1,1,10.045032,205.25952
1,1,8.348287,203.5039
1,1,6.3597026,201.55447
1,1,6.2094655,203.54643
1,1,8.70657,203.17259
1,1,11.509465,194.44482
1,1,14.410256,192.19815
1,1,17.359438,194.20206
1,1,20.352884,197.19229
1,1,24.183632,204.00258
1,1,23.773617,213.9945
1,1,26.568588,212.2024
1,1,25.392717,213.67476
1,1,25.083088,216.34058
1,1,30.607084,205.98558
1,1,32.122723,202.52641
1,1,31.663525,196.74617
1,1,32.212753,191.4469
1,1,34.845833,188.23944
1,1,39.51417,193.37602
1,1,37.266693,197.70291
1,1,40.27217,203.73447
1,1,45.4141,204.63394
1,1,47.981686,202.40775
1,1,53.14941,201.85129
1,1,57.50121,205.81987
1,1,59.295734,200.81577
1,1,60.18313,196.62918
1,1,62.32288,197.68268
1,1,61.993294,207.5399
1,1,56.781605,189.81012
1,1,54.507065,176.84944
1,1,55.545498,164.1849
1,1,53.90039,159.89734
1,1,54.49682,157.19649
1,1,58.57674,153.70657
1,1,54.846626,149.67215
1,1,57.11912,159.2168
1,1,55.442596,167.63997
1,1,56.101887,180.03229
1,1,57.408997,172.4709
1,1,59.125244,181.70506
1,1,63.298943,175.92017
1,1,63.72241,171.37624
1,1,62.046192,165.4142
1,1,66.37735,175.68903
1,1,60.360096,157.38466
1,1,65.91289,144.9678
1,1,63.855152,133.76595
1,1,67.13732,132.11842
1,1,75.99215,137.90022
1,1,76.753075,144.90309
1,1,77.84505,138.49055
1,1,75.621666,148.38559
1,1,71.79335,168.89201
1,1,77.30693,184.85545
1,1,69.410286,167.62611
1,1,76.59965,161.50694
1,1,79.16214,158.31345
1,1,80.51768,156.04921
1,1,81.12433,150.56166
1,1,79.55421,147.95676
1,1,81.90768,149.70134
1,1,77.810425,146.24629
1,1,73.93615,152.4665
1,1,73.913246,134.94337
1,1,64.91571,122.56736
1,1,67.289085,116.11368
1,1,64.598015,112.91519
1,1,60.978317,118.07916
1,1,57.19232,119.183716
1,1,61.618298,134.49762
1,1,62.984947,148.07878
1,1,65.244965,150.13376
1,1,68.62443,162.69583
1,1,74.48186,152.37167
1,1,75.11956,149.67651
1,1,70.662285,151.14473
1,1,64.61173,150.9802
1,1,61.239605,161.11702
1,1,59.05869,162.97212
1,1,60.711323,166.7944
1,1,63.437244,165.25789
1,1,66.95228,162.65065
1,1,72.14325,160.71857
1,1,76.908615,156.98985
1,1,82.57415,149.272
1,1,85.81072,137.20166
1,1,89.767395,123.95187
1,1,89.36959,120.72359
1,1,97.29776,114.86847
1,1,95.996994,115.93849
1,1,99.39137,121.85062
1,1,95.364586,135.329
1,1,100.88351,148.51266
1,1,99.565674,162.9953
1,1,102.85561,168.58089
1,1,104.06884,164.56554
1,1,98.58008,154.53642
1,1,94.17392,149.60359
1,1,94.464096,147.43106
1,1,85.38939,147.10176
1,1,85.72246,140.83899
1,1,82.4429,146.29973
1,1,87.62665,136.31062
1,1,86.19132,137.28897
1,1,83.642624,128.88997
1,1,82.8925,128.36443
1,1,81.93968,125.68323
1,1,90.012474,126.79226
1,1,88.61277,132.63141
1,1,84.40897,129.8949
1,1,85.619415,132.00148
1,1,87.58597,139.34203
1,1,87.215,128.59886
1,1,86.269356,133.74428
1,1,87.44306,127.01394
1,1,91.63031,131.48259
1,1,95.9458,127.697815
1,1,102.72116,120.54395
1,1,101.578865,120.88668
1,1,96.930115,115.08777
1,1,97.98361,118.01347
1,1,99.913864,122.391396
1,1,100.166824,126.91518
1,1,97.32677,135.80678
1,1,98.62398,141.6347
1,1,99.72271,150.64659
1,1,103.277885,150.55814
1,1,108.04452,151.55963
1,1,110.223656,151.193
1,1,107.6718,147.06958
1,1,106.784744,153.34161
1,1,105.31004,141.16545
1,1,99.57882,124.54998
1,1,94.43103,117.56722
1,1,91.22693,117.71929
1,1,87.240715,100.522285
1,1,89.58358,90.341
1,1,85.15417,88.39056
1,1,84.63205,92.70037
1,1,81.9873,106.52258
1,1,79.076256,122.31159
1,1,79.88309,116.30424
1,1,80.79572,122.70091
1,1,87.50132,138.38133
1,1,91.4907,141.41896
1,1,93.871735,129.61159
1,1,101.89347,132.63107
1,1,103.713806,136.75948
1,1,108.90319,151.08987
1,1,100.82173,151.31636
1,1,100.57158,144.07004
1,1,99.01344,145.44269
1,1,97.21135,132.27304
1,1,99.80941,127.90866
1,1,96.671295,119.51089
1,1,95.781296,123.07972
1,1,100.73849,129.13814
1,1,102.451935,137.55635
1,1,105.18325,149.67819
1,1,97.62693,157.77432
1,1,101.49472,156.80695
1,1,101.08013,142.55653
1,1,109.37535,120.06663
1,1,103.206314,113.98289
1,1,93.80048,112.846504
1,1,86.691536,113.725494
1,1,84.906425,114.22652
1,1,90.01597,117.09951
1,1,96.695564,125.61276
1,1,96.64479,142.27724
1,1,104.11457,142.4361
1,1,108.64678,135.08295
1,1,122.2047,140.3785
1,1,107.58504,147.17357
1,1,102.43499,156.52242
1,1,96.75461,161.54886
1,1,98.58773,160.03983
1,1,107.19621,157.3482
1,1,110.06296,155.33836
1,1,102.95353,153.83742
1,1,103.44276,151.70512
1,1,104.771034,149.32451
1,1,110.781845,150.8182
1,1,104.15955,159.98192
1,1,106.97199,154.33699
1,1,117.86902,153.73474
1,1,125.0149,147.44188
1,1,130.08896,147.27534
1,1,128.71367,148.77301
1,1,123.96822,145.32469
1,1,127.54402,143.8099
1,1,126.7287,141.13893
1,1,124.762474,144.21129
1,1,125.93188,147.29973
1,1,131.92267,142.19409
1,1,134.76393,148.05602
1,1,129.31023,152.31586
1,1,122.71885,158.9202
1,1,121.9722,164.28305
1,1,125.25704,166.04468
1,1,134.49445,169.21935
1,1,133.76613,171.01729
1,1,131.8255,171.902
1,1,134.85402,174.48979
1,1,135.77055,176.51149
1,1,131.6903,180.94878
1,1,125.89541,175.95634
1,1,126.3918,165.9738
1,1,126.11332,162.26523
1,1,128.15483,158.66817
1,1,136.36035,154.04855
1,1,135.08452,149.11024
1,1,136.00853,150.96239
1,1,143.86493,155.97713
1,1,139.13858,156.82166
1,1,138.02719,167.56555
1,1,129.46881,164.7987
1,1,125.10895,166.32646
1,1,118.59578,170.60301
1,1,118.75692,165.92404
1,1,121.970406,161.67577
1,1,125.07043,158.6636
1,1,134.45459,164.68031
1,1,139.09915,167.82823
1,1,139.97519,170.63702
1,1,137.6203,178.17749
1,1,134.601,181.6089
1,1,124.96029,187.49696
1,1,115.23009,187.26816
1,1,110.82471,184.51884
1,1,110.75491,184.93015
1,1,113.80882,183.89528
1,1,119.01968,184.2622
1,1,124.44957,179.27281
1,1,136.42134,177.5456
1,1,140.61145,175.85724
1,1,144.43561,178.53941
1,1,138.88164,171.64893
1,1,136.19275,170.95927
1,1,139.7106,183.63805
1,1,147.77586,174.11443
1,1,150.3763,162.52893
1,1,144.17593,154.63808
1,1,141.59743,145.57187
1,1,136.60005,143.90346
1,1,127.64344,146.59282
1,1,123.434044,155.41518
1,1,124.40993,160.46902
1,1,127.66132,172.78835
1,1,131.23839,192.15982
1,1,142.22319,180.4665
1,1,148.59605,173.2934
1,1,145.9798,168.5265
1,1,150.72292,163.97125
1,1,150.71631,163.33655
1,1,150.02954,166.78862
1,1,151.52475,171.64291
1,1,152.15257,176.06328
1,1,152.17386,181.24261
1,1,161.29607,186.0718
1,1,148.51518,182.61104
1,1,136.20876,181.9985
1,1,129.48311,183.00339
1,1,138.27512,185.1836
1,1,127.13082,181.35512
1,1,104.50872,177.35147
1,1,94.39754,173.06424
1,1,90.405396,172.85913
1,1,100.86431,171.38841
1,1,116.70369,168.41461
1,1,111.48231,171.33878
1,1,125.65104,176.03839
1,1,149.64745,178.09793
1,1,172.56697,180.96921
1,1,168.73615,173.47331
1,1,158.83006,170.8962
1,1,161.91081,164.10995
1,1,159.51477,164.2165
1,1,157.78836,160.98463
1,1,155.3523,159.96162
1,1,152.95508,163.60774
1,1,150.65373,162.12889
1,1,148.16377,160.55505
1,1,147.8178,163.36594
1,1,150.51724,159.40836
1,1,149.58049,164.33551
1,1,145.06064,161.52953
1,1,142.67035,164.30154
1,1,140.58566,170.16794
1,1,139.8739,163.35732
1,1,137.76834,160.81734
1,1,136.45665,150.85124
1,1,135.68867,148.4683
1,1,137.56165,146.02455
1,1,143.16179,146.57895
1,1,144.99011,150.69762
1,1,144.42911,151.69418
1,1,147.77422,156.29352
1,1,147.82751,165.96423
1,1,146.5919,163.1495
1,1,145.99112,163.43225
1,1,147.67943,159.90744
1,1,148.0635,161.37582
1,1,147.05557,158.4453
1,1,148.92801,159.18718
1,1,148.24641,161.27722
1,1,143.03928,152.85538
1,1,141.53427,151.4228
1,1,134.2488,152.53589
1,1,134.38895,155.84296
1,1,132.50554,153.64925
1,1,133.78503,158.43842
1,1,140.34685,161.34138
1,1,143.72629,162.48064
1,1,142.16173,153.79877
1,1,138.08723,143.2595
1,1,134.60666,133.9075
1,1,133.2575,128.32614
1,1,135.57726,129.09879
1,1,143.10336,138.80884
2,2,-33.764835,53.782574
2,2,-25.198515,42.48095
2,2,-21.167315,37.338478
2,2,-20.872223,36.96979
2,2,-23.514235,39.989513
2,2,-28.29434,45.01227
2,2,-32.573505,49.489567
2,2,-37.213253,49.263294
2,2,-53.655613,53.06597
2,2,-59.289352,63.391182
2,2,-59.089096,67.046196
2,2,-49.477364,58.154427
2,2,-52.10062,54.195076
2,2,-37.647884,52.45116
2,2,-39.63106,56.93003
2,2,-34.39996,51.93918
2,2,-26.803259,50.670574
2,2,-23.332916,51.35714
2,2,-32.352573,47.632587
2,2,-32.562004,47.11032
2,2,-32.674965,43.07112
2,2,-25.159609,38.753876
2,2,-30.312311,40.97153
2,2,-22.674538,46.93919
2,2,-25.577654,61.930206
2,2,-16.031084,47.864185
2,2,-4.933643,46.89662
2,2,-2.565339,48.177906
2,2,-10.688505,39.04338
2,2,-14.386485,33.186596
2,2,-24.453327,30.0389
2,2,-28.671963,24.194395
2,2,-40.056526,25.000282
2,2,-45.19495,28.565819
2,2,-52.45255,25.865725
2,2,-41.253555,18.829773
2,2,-38.365784,23.32749
2,2,-38.285217,32.314907
2,2,-39.573586,36.84105
2,2,-40.851795,48.838383
2,2,-39.49282,55.91529
2,2,-39.813854,48.526615
2,2,-36.743984,46.640064
2,2,-41.84778,47.063698
2,2,-41.744682,45.38065
2,2,-30.507877,42.81748
2,2,-30.915522,44.25685
2,2,-30.375313,49.457832
2,2,-29.91653,50.157024
2,2,-28.916662,52.15374
2,2,-36.106224,52.749657
2,2,-34.95814,44.04501
2,2,-37.363155,44.949142
2,2,-41.272552,47.940002
2,2,-40.97772,51.36124
2,2,-39.085598,47.69463
2,2,-43.4015,50.87057
2,2,-42.157352,54.708256
2,2,-37.794815,48.757732
2,2,-31.912464,44.845356
2,2,-41.360172,46.881775
2,2,-35.72996,50.604553
2,2,-34.843834,49.807068
2,2,-26.868336,50.7121
2,2,-23.96753,47.84017
2,2,-25.714226,38.91912
2,2,-26.891731,31.854326
2,2,-29.392124,31.321327
2,2,-26.439291,25.325142
2,2,-30.885466,26.324503
2,2,-37.40955,29.543646
2,2,-36.808605,38.749527
2,2,-39.228344,39.34451
2,2,-41.620773,43.364
2,2,-36.641533,39.868336
2,2,-32.779377,35.745144
2,2,-24.510855,34.479935
2,2,-26.215244,27.766655
2,2,-21.284594,12.876505
2,2,-23.443083,8.201669
2,2,-19.606655,1.0230623
2,2,-29.632488,-2.1384418
2,2,-34.19039,2.881872
2,2,-41.492786,8.942569
2,2,-35.547478,11.6049185
2,2,-33.018654,17.447554
2,2,-23.543694,19.945528
2,2,-26.214725,18.510164
2,2,-23.300568,14.244857
2,2,-23.982782,13.737541
2,2,-18.527533,9.096949
2,2,-26.556149,6.231383
2,2,-12.613781,6.3388906
2,2,-11.809712,1.7632387
2,2,-13.54562,-5.073912
2,2,-14.603004,-0.23449135
2,2,-8.630399,-7.1147103
2,2,-9.661645,-6.1691995
2,2,-6.470723,-9.129132
2,2,-1.9964566,-18.255644
2,2,0.49225843,-22.84423
2,2,2.209621,-22.373281
2,2,11.568953,-19.096725
2,2,7.087182,-17.351269
2,2,1.4779092,-12.615382
2,2,-1.3459979,-1.4727111
2,2,1.3438247,0.12999266
2,2,5.5370507,0.029481458
2,2,14.672329,3.4679463
2,2,20.11594,1.123035
2,2,19.65777,-0.51350015
2,2,25.051153,3.3427389
2,2,26.079153,5.4832616
2,2,25.094461,3.726951
2,2,22.33682,5.3148994
2,2,16.093039,0.74954623
2,2,14.867898,0.6640571
2,2,16.510872,-10.749958
2,2,21.758488,-5.898422
2,2,22.767134,-5.7065935
2,2,25.01186,-15.099228
2,2,30.325924,-19.667484
2,2,32.139534,-17.540882
2,2,37.523026,-10.76822
2,2,34.20328,-6.210567
2,2,31.116693,-4.077149
2,2,27.030783,5.086635
2,2,23.383547,3.4031603
2,2,25.447773,5.1590824
2,2,19.153538,-1.0051192
2,2,17.300234,-16.098618
2,2,16.343847,-31.25194
2,2,16.937416,-33.258507
2,2,24.690542,-35.659218
2,2,28.344517,-36.08524
2,2,32.659992,-30.069555
2,2,37.437283,-22.376183
2,2,38.98224,-13.387234
2,2,40.788765,-12.474982
2,2,39.127342,-12.310974
2,2,38.729626,-13.7232485
2,2,36.789818,-17.912346
2,2,28.258057,-10.051447
2,2,20.648016,-17.554626
2,2,19.246687,-23.27898
2,2,20.928427,-21.910927
2,2,21.1012,-23.363237
2,2,21.746904,-19.345892
2,2,21.000795,-23.40945
2,2,31.606596,-27.71328
2,2,31.871058,-32.20584
2,2,31.860567,-29.00438
2,2,23.863316,-21.888151
2,2,20.811188,-20.694864
2,2,18.11847,-13.847951
2,2,15.119369,-2.8710515
2,2,12.5303335,-9.578667
2,2,8.514379,-16.797365
2,2,-0.22419891,-25.44622
2,2,-1.5230107,-37.04353
2,2,-8.454161,-51.107105
2,2,-16.139547,-49.576332
2,2,-16.200739,-42.037357
2,2,-16.092882,-28.472712
2,2,-15.043778,-23.611664
2,2,-9.923735,-12.736456
2,2,3.343436,-14.50625
2,2,5.9773307,-7.0939918
2,2,10.397885,-1.6861064
2,2,16.15807,-3.8140676
2,2,18.634317,-2.4590251
2,2,9.919078,4.3524494
2,2,4.1334424,3.5402603
